Timestamp,PM2.5
2025-05-15 08:00:00,60.3
2025-05-15 09:00:00,50.1
2025-05-15 12:00:00,38.2
2025-05-15 13:00:00,41.2
2025-05-15 16:00:00,52.4
2025-05-16 00:00:00,38.7
2025-05-16 01:00:00,38.8
2025-05-16 02:00:00,22.8
2025-05-16 03:00:00,46.1
2025-05-16 04:00:00,21.3
2025-05-16 10:00:00,54.9
2025-05-16 23:00:00,41.9
2025-05-17 02:00:00,32.6
2025-05-17 05:00:00,36.3
2025-05-17 15:00:00,40.9
2025-05-18 02:00:00,36.6
2025-05-18 04:00:00,41.0
2025-05-18 13:00:00,54.2
2025-05-18 20:00:00,40.8
2025-05-18 21:00:00,23.1
2025-05-19 04:00:00,37.2
2025-05-19 05:00:00,48.1
2025-05-19 09:00:00,40.7
2025-05-19 10:00:00,45.9
2025-05-19 11:00:00,42.1
2025-05-19 12:00:00,42.6
2025-05-19 21:00:00,41.0
2025-05-19 22:00:00,40.9
2025-05-20 04:00:00,41.4
2025-05-20 05:00:00,48.1
2025-05-20 06:00:00,55.4
2025-05-20 10:00:00,45.7
2025-05-20 15:00:00,55.0
2025-05-20 17:00:00,45.3
2025-05-20 18:00:00,60.1
2025-05-20 20:00:00,29.5
2025-05-21 05:00:00,29.8
2025-05-21 07:00:00,49.0
2025-05-21 19:00:00,63.3
2025-05-21 21:00:00,52.5
2025-05-21 22:00:00,43.4
2025-05-21 23:00:00,38.2
2025-05-22 03:00:00,30.1
2025-05-22 06:00:00,52.3
2025-05-22 15:00:00,50.6
2025-05-22 17:00:00,53.7
2025-05-22 19:00:00,44.9
2025-05-22 21:00:00,44.7
2025-05-22 23:00:00,23.6
2025-05-23 00:00:00,24.1
2025-05-23 03:00:00,31.7
2025-05-23 05:00:00,47.2
2025-05-23 08:00:00,51.9
2025-05-23 09:00:00,57.4
2025-05-23 18:00:00,69.8
2025-05-23 21:00:00,29.7
2025-05-23 23:00:00,33.5
2025-05-24 00:00:00,40.1
2025-05-24 01:00:00,42.8
2025-05-24 11:00:00,47.3
2025-05-24 14:00:00,55.7
2025-05-24 15:00:00,49.1
2025-05-24 21:00:00,39.8
2025-05-24 23:00:00,28.8
2025-05-25 00:00:00,45.1
2025-05-25 09:00:00,59.4
2025-05-25 12:00:00,24.6
2025-05-25 13:00:00,42.4
2025-05-25 15:00:00,36.5
2025-05-26 00:00:00,30.8
2025-05-26 01:00:00,40.8
2025-05-26 12:00:00,54.2
2025-05-27 05:00:00,41.7
2025-05-27 15:00:00,43.8
2025-05-27 23:00:00,26.9
2025-05-28 00:00:00,33.0
2025-05-28 03:00:00,30.0
2025-05-28 05:00:00,19.0
2025-05-28 06:00:00,37.1
2025-05-29 03:00:00,35.2
2025-05-29 07:00:00,63.1
2025-05-29 18:00:00,60.3
2025-05-29 19:00:00,53.2
2025-05-29 20:00:00,46.1
2025-05-30 00:00:00,35.0
2025-05-30 06:00:00,47.6
2025-05-30 14:00:00,51.9
2025-05-30 17:00:00,67.8
2025-05-30 20:00:00,18.0
2025-05-31 04:00:00,25.0
2025-05-31 07:00:00,62.2
2025-05-31 13:00:00,34.1
2025-05-31 18:00:00,62.3
2025-06-01 02:00:00,39.8
2025-06-01 07:00:00,64.2
2025-06-01 08:00:00,23.6
2025-06-01 11:00:00,46.1
2025-06-01 13:00:00,50.6
2025-06-01 22:00:00,28.6
2025-06-01 23:00:00,40.7
2025-06-02 02:00:00,38.3
2025-06-02 03:00:00,37.1
2025-06-02 09:00:00,68.2
2025-06-02 17:00:00,60.9
2025-06-02 18:00:00,53.1
2025-06-02 22:00:00,47.5
2025-06-03 01:00:00,33.0
2025-06-03 03:00:00,48.0
2025-06-03 05:00:00,30.2
2025-06-03 09:00:00,51.3
2025-06-03 11:00:00,53.6
2025-06-03 15:00:00,48.4
2025-06-03 16:00:00,59.9
2025-06-03 17:00:00,55.4
2025-06-03 21:00:00,28.6
2025-06-03 22:00:00,29.9
2025-06-04 01:00:00,18.4
2025-06-04 03:00:00,34.0
2025-06-04 06:00:00,41.8
2025-06-04 07:00:00,61.4
2025-06-04 10:00:00,53.2
2025-06-04 11:00:00,43.6
2025-06-04 12:00:00,36.9
2025-06-04 14:00:00,49.3
2025-06-04 15:00:00,41.0
2025-06-04 18:00:00,56.4
2025-06-05 02:00:00,40.6
2025-06-05 03:00:00,37.1
2025-06-05 05:00:00,41.4
2025-06-05 08:00:00,61.2
2025-06-05 12:00:00,48.9
2025-06-05 14:00:00,44.1
2025-06-05 19:00:00,66.1
2025-06-05 21:00:00,40.3
2025-06-05 23:00:00,31.6
2025-06-06 09:00:00,53.6
2025-06-07 00:00:00,35.3
2025-06-07 04:00:00,24.1
2025-06-07 08:00:00,45.3
2025-06-07 10:00:00,30.1
2025-06-07 11:00:00,48.0
2025-06-07 16:00:00,61.0
2025-06-07 22:00:00,36.2
2025-06-08 00:00:00,21.5
2025-06-08 01:00:00,42.5
2025-06-08 05:00:00,59.1
2025-06-08 11:00:00,22.1
2025-06-08 14:00:00,30.3
2025-06-08 15:00:00,57.8
2025-06-08 17:00:00,30.0
2025-06-09 03:00:00,38.4
2025-06-09 07:00:00,43.5
2025-06-09 20:00:00,39.3
2025-06-09 22:00:00,45.3
2025-06-09 23:00:00,46.0
2025-06-10 02:00:00,44.5
2025-06-10 04:00:00,36.7
2025-06-10 14:00:00,33.2
2025-06-10 16:00:00,62.1
2025-06-10 22:00:00,30.2
2025-06-11 01:00:00,23.9
2025-06-11 02:00:00,25.1
2025-06-11 07:00:00,65.3
2025-06-11 10:00:00,52.6
2025-06-11 12:00:00,49.0
2025-06-11 15:00:00,36.1
2025-06-11 20:00:00,41.8
2025-06-11 22:00:00,51.6
2025-06-12 11:00:00,36.4
2025-06-12 13:00:00,36.6
2025-06-12 15:00:00,53.8
2025-06-12 18:00:00,55.7
2025-06-12 22:00:00,30.9
2025-06-13 06:00:00,26.4
2025-06-13 10:00:00,39.3
2025-06-13 17:00:00,45.5
2025-06-13 19:00:00,67.4
2025-06-13 20:00:00,30.6
2025-06-13 23:00:00,41.4
2025-06-14 00:00:00,23.0
2025-06-14 01:00:00,45.3
2025-06-14 02:00:00,47.8
2025-06-14 03:00:00,38.5
2025-06-14 05:00:00,48.8
2025-06-14 11:00:00,35.6
2025-06-14 12:00:00,43.7
2025-06-14 13:00:00,39.3
2025-06-14 20:00:00,49.6
2025-06-14 22:00:00,33.6
2025-06-15 05:00:00,36.2
2025-06-15 07:00:00,33.9
2025-06-15 10:00:00,23.5
2025-06-15 11:00:00,36.5
2025-06-15 15:00:00,52.4
2025-06-15 17:00:00,48.3
2025-06-15 20:00:00,50.9
2025-06-16 02:00:00,21.0
2025-06-16 06:00:00,38.4
2025-06-16 08:00:00,71.9
2025-06-16 10:00:00,55.5
2025-06-16 11:00:00,50.3
2025-06-16 18:00:00,47.2
2025-06-16 21:00:00,46.8
2025-06-16 22:00:00,49.4
2025-06-16 23:00:00,40.3
2025-06-17 01:00:00,46.3
2025-06-17 11:00:00,48.6
2025-06-17 21:00:00,43.0
2025-06-18 00:00:00,44.2
2025-06-18 02:00:00,25.7
2025-06-18 04:00:00,32.9
2025-06-18 07:00:00,51.7
2025-06-18 09:00:00,65.0
2025-06-18 16:00:00,44.4
2025-06-18 17:00:00,63.6
2025-06-18 18:00:00,58.0
2025-06-19 00:00:00,40.0
2025-06-19 02:00:00,35.8
2025-06-19 03:00:00,28.1
2025-06-19 04:00:00,40.9
2025-06-19 13:00:00,47.4
2025-06-19 16:00:00,56.2
2025-06-19 19:00:00,24.8
2025-06-19 22:00:00,27.8
2025-06-20 00:00:00,30.8
2025-06-20 01:00:00,36.4
2025-06-20 09:00:00,54.2
2025-06-20 12:00:00,34.2
2025-06-20 13:00:00,25.9
2025-06-20 17:00:00,55.8
2025-06-20 19:00:00,50.2
2025-06-20 22:00:00,39.3
2025-06-21 01:00:00,29.9
2025-06-21 18:00:00,57.7
2025-06-21 20:00:00,27.4
2025-06-22 00:00:00,37.0
2025-06-22 05:00:00,51.5
2025-06-22 07:00:00,55.9
2025-06-22 08:00:00,58.3
2025-06-22 14:00:00,46.0
2025-06-22 20:00:00,59.7
2025-06-23 00:00:00,33.1
2025-06-23 03:00:00,33.3
2025-06-23 04:00:00,37.4
2025-06-23 09:00:00,50.9
2025-06-23 16:00:00,62.4
2025-06-23 19:00:00,69.4
2025-06-23 20:00:00,50.0
2025-06-24 02:00:00,37.5
2025-06-24 05:00:00,52.1
2025-06-24 13:00:00,37.5
2025-06-24 15:00:00,42.5
2025-06-24 20:00:00,48.0
2025-06-24 21:00:00,40.6
2025-06-24 22:00:00,34.9
2025-06-24 23:00:00,46.1
2025-06-25 04:00:00,16.8
2025-06-25 06:00:00,41.3
2025-06-25 08:00:00,43.1
2025-06-25 11:00:00,53.4
2025-06-25 12:00:00,52.2
2025-06-25 15:00:00,56.5
2025-06-25 19:00:00,56.5
2025-06-26 04:00:00,28.3
2025-06-26 06:00:00,44.9
2025-06-26 23:00:00,36.7
2025-06-27 00:00:00,20.3
2025-06-27 01:00:00,40.7
2025-06-27 02:00:00,43.8
2025-06-27 05:00:00,42.3
2025-06-27 13:00:00,49.1
2025-06-27 18:00:00,67.1
2025-06-27 20:00:00,45.4
2025-06-27 22:00:00,45.5
2025-06-28 03:00:00,18.7
2025-06-28 08:00:00,52.7
2025-06-28 09:00:00,76.6
2025-06-28 10:00:00,35.8
2025-06-28 14:00:00,28.0
2025-06-28 19:00:00,62.8
2025-06-29 00:00:00,43.6
2025-06-29 08:00:00,56.4
2025-06-29 09:00:00,64.9
2025-06-30 03:00:00,7.5
2025-06-30 07:00:00,54.9
2025-06-30 08:00:00,57.9
2025-06-30 15:00:00,42.6
2025-06-30 23:00:00,30.0
2025-07-01 05:00:00,44.2
2025-07-01 10:00:00,30.6
2025-07-01 13:00:00,35.4
2025-07-01 18:00:00,49.6
2025-07-01 22:00:00,53.7
2025-07-02 02:00:00,46.2
2025-07-02 04:00:00,21.9
2025-07-02 10:00:00,46.9
2025-07-02 12:00:00,43.9
2025-07-02 19:00:00,51.9
2025-07-03 04:00:00,18.6
2025-07-03 07:00:00,47.5
2025-07-03 10:00:00,52.9
2025-07-03 12:00:00,42.6
2025-07-04 02:00:00,34.5
2025-07-04 10:00:00,44.9
2025-07-04 11:00:00,45.8
2025-07-04 12:00:00,32.6
2025-07-04 16:00:00,62.8
2025-07-04 20:00:00,39.8
2025-07-04 23:00:00,20.0
2025-07-05 00:00:00,40.6
2025-07-05 01:00:00,25.9
2025-07-05 04:00:00,25.5
2025-07-05 05:00:00,46.7
2025-07-05 08:00:00,59.9
2025-07-05 10:00:00,39.3
2025-07-05 20:00:00,41.2
2025-07-05 21:00:00,52.6
2025-07-05 23:00:00,30.0
2025-07-06 01:00:00,36.6
2025-07-06 06:00:00,48.9
2025-07-06 10:00:00,50.4
2025-07-06 12:00:00,34.3
2025-07-07 00:00:00,39.7
2025-07-07 02:00:00,28.9
2025-07-07 05:00:00,49.4
2025-07-07 06:00:00,48.1
2025-07-07 07:00:00,65.2
2025-07-07 12:00:00,53.3
2025-07-07 16:00:00,58.7
2025-07-07 19:00:00,62.6
2025-07-07 20:00:00,47.6
2025-07-08 00:00:00,38.7
2025-07-08 01:00:00,32.4
2025-07-08 02:00:00,28.1
2025-07-08 05:00:00,21.1
2025-07-08 07:00:00,58.4
2025-07-08 11:00:00,51.1
2025-07-08 12:00:00,23.7
2025-07-08 16:00:00,44.2
2025-07-09 02:00:00,43.5
2025-07-09 04:00:00,32.5
2025-07-09 05:00:00,32.5
2025-07-09 07:00:00,57.7
2025-07-09 11:00:00,46.9
2025-07-09 14:00:00,52.4
2025-07-09 16:00:00,70.1
2025-07-09 18:00:00,58.6
2025-07-09 22:00:00,41.2
2025-07-10 02:00:00,37.5
2025-07-10 04:00:00,30.5
2025-07-10 08:00:00,54.3
2025-07-10 09:00:00,64.8
2025-07-10 10:00:00,44.5
2025-07-10 16:00:00,50.2
2025-07-11 03:00:00,30.8
2025-07-11 20:00:00,52.9
2025-07-11 22:00:00,35.8
2025-07-12 03:00:00,27.7
2025-07-12 08:00:00,67.9
2025-07-12 12:00:00,45.7
2025-07-12 13:00:00,54.4
2025-07-12 18:00:00,59.9
2025-07-12 19:00:00,62.2
2025-07-12 21:00:00,39.2
2025-07-13 02:00:00,34.1
2025-07-13 03:00:00,41.4
2025-07-13 06:00:00,38.6
2025-07-13 10:00:00,56.6
2025-07-13 11:00:00,40.0
2025-07-14 01:00:00,8.8
2025-07-14 05:00:00,43.7
2025-07-14 07:00:00,50.7
2025-07-14 08:00:00,52.5
2025-07-14 12:00:00,32.6
2025-07-15 05:00:00,34.2
2025-07-15 16:00:00,69.0
2025-07-15 18:00:00,61.2
2025-07-15 23:00:00,34.4
2025-07-16 01:00:00,41.8
2025-07-16 10:00:00,54.0
2025-07-16 11:00:00,45.2
2025-07-16 12:00:00,53.0
2025-07-16 13:00:00,55.6
2025-07-16 17:00:00,57.7
2025-07-16 19:00:00,35.0
2025-07-17 03:00:00,41.7
2025-07-17 07:00:00,32.9
2025-07-17 09:00:00,46.8
2025-07-17 14:00:00,59.3
2025-07-17 16:00:00,69.0
2025-07-17 18:00:00,47.9
2025-07-18 00:00:00,40.1
2025-07-18 03:00:00,29.4
2025-07-18 14:00:00,45.6
2025-07-19 01:00:00,22.8
2025-07-19 08:00:00,24.8
2025-07-19 18:00:00,52.5
2025-07-19 22:00:00,37.7
2025-07-20 00:00:00,25.1
2025-07-20 02:00:00,46.4
2025-07-20 09:00:00,65.9
2025-07-20 12:00:00,34.3
2025-07-20 16:00:00,52.1
2025-07-21 03:00:00,30.2
2025-07-21 04:00:00,46.7
2025-07-21 11:00:00,55.5
2025-07-21 17:00:00,48.9
2025-07-21 20:00:00,43.6
2025-07-21 21:00:00,38.1
2025-07-21 23:00:00,43.7
2025-07-22 01:00:00,31.4
2025-07-22 02:00:00,35.8
2025-07-22 08:00:00,42.2
2025-07-22 09:00:00,51.1
2025-07-22 11:00:00,44.1
2025-07-22 13:00:00,32.9
2025-07-22 14:00:00,28.7
2025-07-23 05:00:00,43.4
2025-07-23 09:00:00,67.3
2025-07-23 15:00:00,51.2
2025-07-23 20:00:00,47.8
2025-07-24 04:00:00,16.9
2025-07-24 06:00:00,43.7
2025-07-24 16:00:00,45.4
2025-07-24 18:00:00,58.6
2025-07-24 22:00:00,51.7
2025-07-25 01:00:00,30.5
2025-07-25 03:00:00,19.3
2025-07-25 10:00:00,61.3
2025-07-25 21:00:00,53.9
2025-07-25 23:00:00,37.3
2025-07-26 00:00:00,36.3
2025-07-26 03:00:00,35.5
2025-07-26 05:00:00,57.5
2025-07-26 13:00:00,28.2
2025-07-26 16:00:00,49.4
2025-07-27 02:00:00,30.4
2025-07-27 10:00:00,58.0
2025-07-27 11:00:00,52.2
2025-07-27 12:00:00,54.4
2025-07-27 15:00:00,29.2
2025-07-27 21:00:00,40.3
2025-07-28 09:00:00,58.8
2025-07-28 11:00:00,45.1
2025-07-28 12:00:00,45.5
2025-07-28 16:00:00,53.0
2025-07-28 20:00:00,42.3
2025-07-28 23:00:00,47.7
2025-07-29 05:00:00,16.6
2025-07-29 17:00:00,58.5
2025-07-29 18:00:00,48.9
2025-07-29 19:00:00,52.6
2025-07-29 21:00:00,41.9
2025-07-30 03:00:00,21.8
2025-07-30 04:00:00,15.4
2025-07-30 05:00:00,39.5
2025-07-30 08:00:00,63.8
2025-07-30 11:00:00,54.8
2025-07-30 16:00:00,47.5
2025-07-30 18:00:00,57.6
2025-07-30 23:00:00,47.8
2025-07-31 02:00:00,40.9
2025-07-31 07:00:00,71.6
2025-07-31 12:00:00,46.2
2025-07-31 15:00:00,26.6
2025-08-01 01:00:00,43.7
2025-08-01 03:00:00,41.4
2025-08-01 05:00:00,38.7
2025-08-01 07:00:00,43.0
2025-08-01 11:00:00,62.8
2025-08-01 14:00:00,39.0
2025-08-01 16:00:00,67.1
2025-08-01 18:00:00,70.3
2025-08-02 00:00:00,25.3
2025-08-02 04:00:00,32.3
2025-08-02 18:00:00,32.7
2025-08-02 20:00:00,59.1
2025-08-03 00:00:00,28.0
2025-08-03 01:00:00,20.7
2025-08-03 09:00:00,61.4
2025-08-03 13:00:00,49.2
2025-08-03 20:00:00,39.2
2025-08-04 00:00:00,39.9
2025-08-04 03:00:00,38.6
2025-08-04 04:00:00,36.2
2025-08-04 07:00:00,30.6
2025-08-04 08:00:00,52.8
2025-08-04 11:00:00,32.9
2025-08-04 14:00:00,41.7
2025-08-04 17:00:00,49.7
2025-08-04 19:00:00,65.9
2025-08-04 20:00:00,28.7
2025-08-04 21:00:00,56.8
2025-08-04 22:00:00,52.7
2025-08-04 23:00:00,39.5
2025-08-05 00:00:00,44.4
2025-08-05 02:00:00,20.8
2025-08-05 03:00:00,22.1
2025-08-05 04:00:00,25.0
2025-08-05 10:00:00,49.8
2025-08-05 11:00:00,47.2
2025-08-05 23:00:00,37.5
2025-08-06 06:00:00,51.0
2025-08-06 07:00:00,53.7
2025-08-06 14:00:00,31.9
2025-08-07 02:00:00,19.0
2025-08-07 03:00:00,45.1
2025-08-07 08:00:00,50.2
2025-08-07 09:00:00,60.8
2025-08-07 15:00:00,52.0
2025-08-07 20:00:00,49.9
2025-08-08 01:00:00,41.9
2025-08-08 03:00:00,40.4
2025-08-08 14:00:00,28.5
2025-08-08 16:00:00,56.9
2025-08-08 17:00:00,44.5
2025-08-09 01:00:00,24.4
2025-08-09 06:00:00,50.8
2025-08-09 10:00:00,9.6
2025-08-09 12:00:00,44.5
2025-08-09 13:00:00,36.2
2025-08-09 14:00:00,49.0
2025-08-09 18:00:00,66.6
2025-08-09 20:00:00,59.2
2025-08-10 02:00:00,40.3
2025-08-10 03:00:00,35.1
2025-08-10 06:00:00,65.4
2025-08-10 07:00:00,38.9
2025-08-10 19:00:00,72.3
2025-08-10 22:00:00,56.9
2025-08-11 01:00:00,9.4
2025-08-11 06:00:00,37.3
2025-08-11 12:00:00,38.2
2025-08-11 15:00:00,54.4
2025-08-11 17:00:00,69.0
2025-08-11 19:00:00,64.3
2025-08-11 22:00:00,56.4
2025-08-11 23:00:00,29.7
2025-08-12 04:00:00,37.2
2025-08-12 05:00:00,45.8
2025-08-12 08:00:00,47.0
2025-08-12 13:00:00,44.5
2025-08-12 20:00:00,31.4
2025-08-13 00:00:00,35.7
2025-08-13 05:00:00,46.4
2025-08-13 06:00:00,41.5
2025-08-13 07:00:00,53.6
2025-08-13 21:00:00,46.0
2025-08-13 23:00:00,21.9
2025-08-14 04:00:00,23.8
2025-08-15 01:00:00,37.9
2025-08-15 02:00:00,45.6
2025-08-15 05:00:00,41.8
2025-08-15 07:00:00,64.3
2025-08-15 10:00:00,40.4
2025-08-15 11:00:00,45.1
2025-08-15 12:00:00,46.3
2025-08-15 21:00:00,31.2
2025-08-16 01:00:00,36.5
2025-08-16 02:00:00,43.2
2025-08-16 05:00:00,47.2
2025-08-16 09:00:00,39.8
2025-08-16 10:00:00,30.4
2025-08-16 11:00:00,47.6
2025-08-16 12:00:00,50.8
2025-08-16 13:00:00,40.0
2025-08-16 22:00:00,41.3
2025-08-16 23:00:00,39.7
2025-08-17 00:00:00,40.5
2025-08-17 02:00:00,48.5
2025-08-17 07:00:00,52.0
2025-08-17 10:00:00,53.3
2025-08-17 12:00:00,39.7
2025-08-17 18:00:00,27.6
2025-08-17 19:00:00,55.9
2025-08-17 21:00:00,38.8
2025-08-17 22:00:00,40.7
2025-08-18 03:00:00,31.7
2025-08-18 04:00:00,50.3
2025-08-18 17:00:00,73.1
2025-08-18 20:00:00,30.9
2025-08-19 02:00:00,27.5
2025-08-19 03:00:00,17.7
2025-08-19 05:00:00,52.0
2025-08-19 06:00:00,52.5
2025-08-19 07:00:00,48.9
2025-08-19 13:00:00,33.7
2025-08-19 16:00:00,56.7
2025-08-19 18:00:00,45.0
2025-08-19 21:00:00,47.6
2025-08-20 01:00:00,22.4
2025-08-20 10:00:00,60.3
2025-08-20 11:00:00,60.3
2025-08-20 16:00:00,45.5
2025-08-20 22:00:00,57.9
2025-08-21 00:00:00,30.5
2025-08-21 04:00:00,42.0
2025-08-21 05:00:00,42.5
2025-08-21 11:00:00,51.7
2025-08-21 23:00:00,43.3
2025-08-22 00:00:00,38.6
2025-08-22 17:00:00,52.4
2025-08-22 18:00:00,56.5
2025-08-23 06:00:00,47.2
2025-08-23 08:00:00,65.3
2025-08-23 11:00:00,13.3
2025-08-23 14:00:00,48.7
2025-08-23 16:00:00,59.9
2025-08-23 22:00:00,26.7
2025-08-24 00:00:00,37.3
2025-08-24 06:00:00,56.7
2025-08-24 08:00:00,52.2
2025-08-24 09:00:00,70.2
2025-08-24 10:00:00,57.6
2025-08-24 13:00:00,34.5
2025-08-24 14:00:00,47.8
2025-08-24 15:00:00,57.9
2025-08-24 16:00:00,65.6
2025-08-24 21:00:00,55.7
2025-08-25 00:00:00,26.3
2025-08-25 01:00:00,40.3
2025-08-25 04:00:00,23.0
2025-08-25 10:00:00,45.4
2025-08-25 12:00:00,45.6
2025-08-25 23:00:00,45.8
2025-08-26 06:00:00,60.7
2025-08-26 09:00:00,55.3
2025-08-26 10:00:00,44.2
2025-08-26 19:00:00,53.9
2025-08-27 04:00:00,43.4
2025-08-27 05:00:00,52.6
2025-08-27 07:00:00,40.4
2025-08-27 11:00:00,45.0
2025-08-27 13:00:00,32.7
2025-08-28 00:00:00,19.2
2025-08-28 01:00:00,39.6
2025-08-28 04:00:00,48.1
2025-08-28 17:00:00,56.3
2025-08-28 21:00:00,49.2
2025-08-29 05:00:00,38.9
2025-08-29 11:00:00,64.6
2025-08-29 15:00:00,52.6
2025-08-29 17:00:00,36.8
2025-08-29 20:00:00,46.6
2025-08-29 22:00:00,43.7
2025-08-29 23:00:00,41.2
2025-08-30 19:00:00,66.2
2025-08-30 20:00:00,33.6
2025-08-31 01:00:00,33.5
2025-08-31 14:00:00,43.9
2025-08-31 21:00:00,53.0
2025-08-31 23:00:00,40.6
2025-09-01 02:00:00,40.3
2025-09-01 07:00:00,26.6
2025-09-01 08:00:00,61.9
2025-09-01 10:00:00,34.9
2025-09-01 13:00:00,58.1
2025-09-01 15:00:00,50.8
2025-09-01 16:00:00,44.4
2025-09-01 19:00:00,66.8
2025-09-01 20:00:00,52.4
2025-09-01 21:00:00,30.1
2025-09-02 02:00:00,40.1
2025-09-02 07:00:00,58.2
2025-09-02 10:00:00,49.3
2025-09-02 11:00:00,34.7
2025-09-02 12:00:00,50.7
2025-09-02 19:00:00,58.4
2025-09-02 23:00:00,39.5
2025-09-03 01:00:00,18.5
2025-09-03 02:00:00,27.6
2025-09-03 06:00:00,53.0
2025-09-03 07:00:00,65.3
2025-09-03 08:00:00,54.6
2025-09-03 09:00:00,66.6
2025-09-03 12:00:00,25.0
2025-09-03 22:00:00,48.5
2025-09-04 01:00:00,36.4
2025-09-04 05:00:00,39.0
2025-09-04 06:00:00,48.0
2025-09-04 07:00:00,47.4
2025-09-04 10:00:00,44.1
2025-09-04 15:00:00,43.3
2025-09-04 17:00:00,30.4
2025-09-04 18:00:00,60.0
2025-09-05 06:00:00,52.4
2025-09-05 13:00:00,47.8
2025-09-05 15:00:00,45.1
2025-09-05 22:00:00,53.3
2025-09-06 08:00:00,64.1
2025-09-06 13:00:00,49.2
2025-09-06 17:00:00,29.4
2025-09-06 20:00:00,30.0
2025-09-06 22:00:00,53.1
2025-09-07 05:00:00,45.5
2025-09-07 07:00:00,53.2
2025-09-07 15:00:00,51.0
2025-09-07 19:00:00,53.5
2025-09-08 01:00:00,47.4
2025-09-08 03:00:00,26.3
2025-09-08 04:00:00,27.5
2025-09-08 09:00:00,43.6
2025-09-08 10:00:00,46.0
2025-09-08 14:00:00,42.2
2025-09-08 15:00:00,58.7
2025-09-08 16:00:00,65.1
2025-09-08 21:00:00,28.0
2025-09-08 23:00:00,40.0
2025-09-09 01:00:00,33.8
2025-09-09 03:00:00,30.6
2025-09-09 05:00:00,43.9
2025-09-09 09:00:00,57.3
2025-09-09 11:00:00,55.5
2025-09-09 16:00:00,64.3
2025-09-09 17:00:00,61.1
2025-09-09 18:00:00,56.8
2025-09-10 00:00:00,36.3
2025-09-10 10:00:00,51.0
2025-09-10 14:00:00,42.5
2025-09-10 18:00:00,66.6
2025-09-10 19:00:00,54.9
2025-09-11 03:00:00,40.4
2025-09-11 07:00:00,60.9
2025-09-11 16:00:00,58.3
2025-09-11 20:00:00,48.1
2025-09-11 21:00:00,39.6
2025-09-12 01:00:00,32.2
2025-09-12 07:00:00,68.6
2025-09-12 10:00:00,53.0
2025-09-12 12:00:00,23.7
2025-09-12 14:00:00,38.1
2025-09-12 17:00:00,54.3
2025-09-12 19:00:00,41.4
2025-09-13 04:00:00,39.5
2025-09-13 10:00:00,56.5
2025-09-13 13:00:00,31.6
2025-09-13 15:00:00,35.9
2025-09-13 21:00:00,55.1
2025-09-14 02:00:00,39.9
2025-09-14 08:00:00,65.0
2025-09-14 12:00:00,46.6
2025-09-14 21:00:00,39.8
2025-09-15 01:00:00,35.0
2025-09-15 04:00:00,47.4
2025-09-15 10:00:00,35.9
2025-09-15 17:00:00,43.1
2025-09-15 18:00:00,52.4
2025-09-15 20:00:00,46.3
2025-09-15 21:00:00,46.2
2025-09-15 23:00:00,35.8
2025-09-16 00:00:00,27.4
2025-09-16 03:00:00,40.5
2025-09-16 12:00:00,45.8
2025-09-16 18:00:00,77.6
2025-09-16 20:00:00,56.1
2025-09-16 21:00:00,50.5
2025-09-17 04:00:00,23.2
2025-09-17 15:00:00,38.5
2025-09-17 16:00:00,62.1
2025-09-17 17:00:00,57.8
2025-09-17 18:00:00,56.0
2025-09-17 23:00:00,36.3
2025-09-18 01:00:00,18.4
2025-09-18 08:00:00,60.2
2025-09-18 10:00:00,38.8
2025-09-18 11:00:00,31.9
2025-09-18 13:00:00,46.7
2025-09-18 16:00:00,62.8
2025-09-18 20:00:00,45.9
2025-09-18 21:00:00,48.1
2025-09-18 22:00:00,46.0
2025-09-19 01:00:00,34.9
2025-09-19 02:00:00,46.1
2025-09-19 05:00:00,44.9
2025-09-19 06:00:00,29.5
2025-09-19 09:00:00,60.1
2025-09-19 10:00:00,31.5
2025-09-19 11:00:00,39.1
2025-09-19 12:00:00,40.3
2025-09-19 21:00:00,49.7
2025-09-20 00:00:00,47.0
2025-09-20 04:00:00,32.7
2025-09-20 05:00:00,47.8
2025-09-20 06:00:00,49.4
2025-09-20 11:00:00,42.2
2025-09-20 15:00:00,44.9
2025-09-20 16:00:00,46.3
2025-09-20 20:00:00,51.1
2025-09-20 22:00:00,33.1
2025-09-21 00:00:00,46.0
2025-09-21 05:00:00,52.3
2025-09-21 11:00:00,60.3
2025-09-21 12:00:00,34.7
2025-09-21 16:00:00,43.3
2025-09-21 19:00:00,51.7
2025-09-22 02:00:00,39.0
2025-09-22 08:00:00,65.9
2025-09-22 18:00:00,61.6
2025-09-22 19:00:00,56.9
2025-09-22 23:00:00,18.7
2025-09-23 00:00:00,30.1
2025-09-23 06:00:00,46.0
2025-09-23 07:00:00,48.8
2025-09-23 09:00:00,43.4
2025-09-23 10:00:00,31.4
2025-09-23 11:00:00,42.7
2025-09-23 12:00:00,45.6
2025-09-23 15:00:00,61.9
2025-09-23 17:00:00,59.9
2025-09-23 21:00:00,41.8
2025-09-23 23:00:00,15.8
2025-09-24 04:00:00,18.9
2025-09-24 10:00:00,49.1
2025-09-24 11:00:00,59.5
2025-09-24 13:00:00,49.7
2025-09-24 21:00:00,45.4
2025-09-24 23:00:00,30.1
2025-09-25 00:00:00,34.9
2025-09-25 01:00:00,23.0
2025-09-25 03:00:00,34.1
2025-09-25 05:00:00,28.7
2025-09-25 08:00:00,59.5
